Position,Height above ground [m],Opening Angle [°],Stalling Angle Left [°],Stalling Angle Right [°],Roll Angle Left [°],Roll Angle Right [°],Speed hor. [km/h],Speed vert. [km/h],Speed resulting [km/h]
34.0,3.6,39.4,0.278,0.18,33.49,-31.266,78.741,-39.251,87.982
35.0,3.6,39.7,-0.082,-0.256,34.784,-31.261,78.683,-40.033,88.282
36.0,3.6,40.0,-0.511,-0.837,34.863,-30.137,78.655,-40.826,88.62
37.0,3.6,40.1,-1.194,-1.578,35.709,-29.613,78.675,-41.604,88.998
38.0,3.6,39.8,-1.83,-2.174,37.568,-29.343,78.741,-42.427,89.444
39.0,3.6,39.2,-2.326,-2.634,39.143,-28.461,78.8,-43.261,89.894
40.0,3.7,38.5,-2.688,-3.046,39.243,-26.653,78.8,-44.055,90.279
41.0,3.7,37.6,-2.88,-3.157,39.709,-26.664,78.787,-44.842,90.654
42.0,3.7,36.8,-3.275,-3.075,39.483,-25.364,78.788,-45.535,91.0
43.0,3.7,35.9,-3.541,-2.698,39.462,-25.846,78.799,-46.206,91.348
44.0,3.7,35.1,-3.628,-2.13,39.264,-26.503,78.793,-46.853,91.671
45.0,3.7,34.4,-3.53,-1.49,38.657,-26.029,78.752,-47.456,91.945
46.0,3.6,33.7,-3.204,-0.811,38.522,-26.485,78.711,-47.97,92.177
47.0,3.6,33.2,-2.768,-0.368,38.196,-27.026,78.646,-48.556,92.428
48.0,3.6,33.0,-2.382,-0.186,37.767,-28.056,78.513,-49.134,92.621
49.0,3.6,33.0,-2.04,-0.345,37.292,-29.141,78.434,-49.748,92.881
50.0,3.6,33.2,-1.726,-0.891,36.826,-29.684,78.53,-50.441,93.334
51.0,3.5,33.5,-1.824,-1.647,36.435,-29.574,78.448,-50.891,93.509
52.0,3.5,33.6,-1.981,-2.276,36.45,-30.533,78.451,-51.372,93.775
53.0,3.5,33.6,-2.303,-2.838,36.205,-31.492,78.495,-51.941,94.124
54.0,3.5,33.4,-2.779,-3.321,35.726,-31.829,78.554,-52.607,94.543
55.0,3.4,33.2,-3.212,-3.584,36.099,-30.956,78.625,-53.326,95.003
56.0,3.4,32.8,-3.573,-3.821,35.075,-30.609,78.672,-53.813,95.317
57.0,3.3,32.4,-3.764,-3.993,34.492,-30.431,78.715,-54.302,95.629
58.0,3.3,32.0,-3.828,-4.117,34.416,-30.326,78.758,-54.817,95.957
59.0,3.3,31.6,-3.893,-4.241,34.339,-30.221,78.801,-55.332,96.288
60.0,3.2,31.5,-3.785,-4.252,34.767,-30.139,78.831,-55.7,96.524
61.0,3.2,31.6,-3.75,-4.486,35.528,-29.716,78.896,-56.138,96.83
62.0,3.1,31.8,-3.771,-4.872,36.481,-29.067,78.984,-56.63,97.188
63.0,3.1,32.0,-3.792,-5.257,37.435,-28.419,79.072,-57.122,97.547
64.0,3.1,32.1,-3.917,-5.64,37.593,-27.775,79.062,-57.741,97.903
65.0,3.0,32.1,-4.049,-6.023,37.696,-27.131,79.045,-58.369,98.261
66.0,3.0,32.1,-4.25,-6.333,38.119,-26.152,79.05,-58.95,98.611
67.0,2.9,31.8,-4.657,-6.421,39.508,-24.16,79.118,-59.39,98.929
68.0,2.9,31.7,-5.104,-6.338,40.17,-22.642,79.104,-59.887,99.217
69.0,2.8,31.8,-5.345,-6.267,40.616,-21.978,79.146,-60.523,99.636
70.0,2.8,31.9,-5.397,-6.225,40.949,-22.022,79.249,-61.276,100.176
71.0,2.7,32.0,-5.45,-6.182,41.282,-22.065,79.351,-62.028,100.719
72.0,2.7,32.1,-5.502,-6.14,41.614,-22.107,79.453,-62.779,101.263
73.0,2.7,32.2,-5.346,-6.098,41.555,-22.151,79.482,-63.187,101.54
74.0,2.6,32.1,-4.848,-6.054,40.851,-22.196,79.39,-63.035,101.377
75.0,2.6,31.6,-4.399,-5.434,39.738,-22.86,79.405,-63.404,101.618
76.0,2.5,31.0,-3.951,-4.815,38.626,-23.523,79.42,-63.772,101.86
77.0,2.5,30.5,-3.504,-4.196,37.516,-24.186,79.434,-64.14,102.103
78.0,2.4,29.9,-3.057,-3.578,36.406,-24.848,79.449,-64.508,102.346
79.0,2.4,30.0,-2.972,-3.076,35.29,-25.268,79.444,-64.916,102.6
80.0,2.3,30.3,-3.125,-2.768,34.253,-25.188,79.442,-65.3,102.841
81.0,2.2,30.6,-3.52,-2.755,33.36,-24.324,79.456,-65.617,103.052
82.0,2.1,30.9,-3.914,-2.741,32.469,-23.461,79.47,-65.933,103.265
83.0,2.1,31.0,-4.376,-3.033,31.235,-22.722,79.513,-66.285,103.522
84.0,2.0,31.1,-4.907,-3.64,29.649,-22.111,79.586,-66.673,103.827
85.0,1.9,31.1,-5.437,-4.245,28.068,-21.501,79.658,-67.06,104.131
86.0,1.8,31.2,-5.968,-4.851,26.482,-20.89,79.73,-67.448,104.437
87.0,1.7,31.1,-6.488,-5.468,24.776,-20.115,79.818,-67.823,104.747
88.0,1.6,30.0,-6.946,-6.135,22.419,-18.447,79.993,-68.121,105.074
89.0,1.5,29.1,-7.283,-6.737,19.756,-17.2,80.235,-68.405,105.443
90.0,1.4,28.2,-7.566,-7.311,16.962,-16.136,80.507,-68.683,105.83
91.0,1.3,27.4,-7.85,-7.885,14.166,-15.071,80.778,-68.961,106.216
92.0,1.2,26.0,-8.973,-9.467,11.619,-13.568,81.054,-69.132,106.538
93.0,1.1,24.4,-10.363,-11.37,9.151,-11.926,81.331,-69.27,106.839
94.0,0.9,22.8,-11.753,-13.273,6.681,-10.284,81.608,-69.408,107.141
95.0,0.8,21.2,-13.144,-15.178,4.209,-8.64,81.885,-69.546,107.443
96.0,0.7,19.6,-14.536,-17.083,1.736,-6.995,82.163,-69.684,107.745
97.0,0.5,18.0,-15.93,-18.991,-0.74,-5.349,82.441,-69.823,108.048
98.0,0.4,16.6,-18.003,-20.844,-1.559,-3.75,83.448,-72.649,110.645
99.0,0.2,13.9,-20.674,-23.899,-1.989,-2.762,83.452,-75.235,112.36
100.0,0.0,6.5,-24.712,-31.061,-2.686,-3.782,79.38,-74.453,108.833
0.0,2.4,0.0,-11.0,-11.0,0.0,0.0,82.314,-16.0,83.855
1.0,2.3,2.6,-10.643,-10.983,-2.945,0.937,80.287,-7.261,80.615
2.0,2.3,4.4,-8.166,-8.637,-3.149,1.207,80.844,-7.073,81.153
3.0,2.3,6.4,-5.337,-6.085,-4.028,2.355,81.279,-7.236,81.601
4.0,2.4,10.0,-0.416,-2.432,-8.668,8.574,80.982,-9.588,81.548
5.0,2.4,13.9,2.304,-2.047,-2.121,3.576,82.012,-10.133,82.637
6.0,2.4,18.5,4.444,-0.481,-1.253,0.897,81.333,-11.899,82.201
7.0,2.5,23.1,6.565,1.145,-0.643,-1.682,80.573,-13.726,81.736
8.0,2.5,27.1,8.667,2.243,5.052,-2.105,80.249,-14.393,81.532
9.0,2.5,30.6,9.576,2.682,8.774,-5.46,80.152,-15.583,81.655
10.0,2.6,32.8,10.015,3.084,12.233,-8.353,79.997,-16.806,81.745
11.0,2.6,34.3,10.524,3.628,16.735,-9.674,79.768,-17.747,81.723
12.0,2.7,35.4,10.842,4.108,19.492,-9.745,79.591,-18.67,81.755
13.0,2.8,35.7,10.744,4.338,21.518,-8.738,79.454,-19.675,81.855
14.0,2.8,36.0,10.441,4.232,26.044,-9.239,79.226,-20.785,81.908
15.0,2.9,36.2,10.372,4.094,26.68,-10.163,78.968,-21.56,81.859
16.0,3.0,37.2,9.758,3.75,29.242,-13.619,78.94,-22.897,82.194
17.0,3.0,38.2,9.359,3.253,27.171,-13.574,78.722,-24.02,82.305
18.0,3.1,39.0,8.698,3.038,25.897,-16.623,78.659,-24.978,82.53
19.0,3.2,38.9,8.442,2.905,26.471,-16.051,78.511,-25.759,82.629
20.0,3.3,38.2,8.362,2.947,26.319,-17.389,78.392,-26.639,82.796
21.0,3.3,37.3,8.368,3.072,26.81,-18.675,78.201,-27.465,82.886
22.0,3.4,36.5,8.311,3.31,26.968,-19.993,78.044,-28.36,83.039
23.0,3.5,35.9,8.095,3.644,26.256,-21.415,77.867,-29.239,83.178
24.0,3.5,35.6,7.726,4.037,25.808,-22.444,77.531,-29.911,83.104
25.0,3.6,35.4,7.254,4.593,25.703,-24.931,77.271,-30.715,83.155
26.0,3.7,35.4,6.964,4.885,26.669,-25.664,77.123,-31.53,83.325
27.0,3.7,35.5,6.631,5.118,26.151,-27.447,76.929,-32.296,83.44
28.0,3.8,35.8,6.343,5.054,26.499,-28.786,76.763,-33.165,83.629
29.0,3.8,36.1,5.946,4.825,26.155,-30.087,76.554,-33.999,83.772
30.0,3.9,36.5,5.552,4.389,25.408,-30.909,76.302,-34.734,83.844
31.0,3.9,37.1,5.042,3.654,24.977,-32.133,76.058,-35.47,83.931
32.0,3.9,37.8,4.241,2.591,25.109,-33.662,75.895,-36.329,84.15
33.0,4.0,38.8,3.204,1.325,25.365,-33.735,75.842,-37.285,84.521
34.0,4.0,39.7,2.105,0.142,25.173,-34.606,75.775,-38.148,84.845
35.0,4.0,40.0,1.13,-0.767,25.595,-34.067,75.755,-39.066,85.245
36.0,4.0,40.1,0.305,-1.317,25.878,-34.366,75.787,-39.985,85.698
37.0,4.0,40.0,-0.331,-1.48,25.804,-34.434,75.767,-40.887,86.106
38.0,4.0,39.7,-0.854,-1.378,25.707,-34.564,75.732,-41.738,86.483
39.0,4.0,39.2,-1.281,-1.15,25.866,-34.806,75.725,-42.547,86.869
40.0,4.0,38.8,-1.56,-0.897,26.211,-34.724,75.726,-43.34,87.261
41.0,4.0,38.2,-1.714,-0.646,26.102,-34.644,75.592,-44.041,87.497
42.0,4.0,38.0,-1.7,-0.356,25.985,-34.985,75.495,-44.849,87.823
43.0,4.0,38.1,-1.737,-0.059,25.917,-35.256,75.412,-45.517,88.095
44.0,4.0,37.9,-1.782,0.146,26.396,-35.687,75.325,-46.22,88.386
45.0,4.0,37.6,-1.866,0.223,26.827,-35.915,75.227,-46.967,88.695
46.0,3.9,37.7,-2.063,0.172,26.424,-35.38,75.12,-47.654,88.969
47.0,3.9,37.8,-2.288,-0.103,27.782,-34.933,75.013,-48.365,89.259
48.0,3.9,37.8,-2.668,-0.557,28.592,-32.487,74.971,-49.069,89.608
49.0,3.8,37.9,-3.081,-1.26,29.088,-31.424,74.881,-49.764,89.916
50.0,3.8,37.9,-3.554,-2.087,29.102,-31.31,74.797,-50.432,90.22
51.0,3.7,37.9,-4.101,-2.902,28.701,-31.371,74.772,-51.099,90.574
52.0,3.7,37.6,-4.641,-3.642,28.648,-31.744,74.783,-51.896,91.035
53.0,3.6,36.9,-5.169,-4.165,28.166,-30.794,74.793,-52.573,91.429
54.0,3.5,36.2,-5.745,-4.723,28.469,-29.493,74.803,-53.396,91.913
55.0,3.4,35.5,-6.235,-5.26,28.573,-28.218,74.831,-54.206,92.41
56.0,3.4,34.7,-6.559,-5.684,27.742,-27.209,74.876,-54.875,92.842
57.0,3.3,34.0,-6.83,-5.828,26.338,-26.585,74.872,-55.456,93.183
58.0,3.2,33.4,-7.104,-5.666,25.979,-27.157,74.85,-56.106,93.554
59.0,3.1,32.8,-7.379,-5.455,25.787,-27.922,74.826,-56.768,93.931
60.0,3.0,32.3,-7.574,-5.164,25.776,-28.358,74.813,-57.4,94.304
61.0,2.9,31.9,-7.578,-4.68,26.202,-27.997,74.83,-57.958,94.657
62.0,2.9,31.5,-7.581,-4.197,26.628,-27.636,74.847,-58.516,95.011
63.0,2.8,31.1,-7.152,-3.639,27.503,-26.873,74.85,-59.167,95.415
64.0,2.7,30.7,-6.394,-3.163,27.8,-26.401,74.814,-59.804,95.784
65.0,2.6,30.5,-5.41,-2.884,26.968,-26.445,74.732,-60.356,96.065
66.0,2.5,30.5,-4.319,-2.849,27.302,-23.607,74.694,-60.939,96.403
67.0,2.4,30.4,-3.228,-2.813,27.636,-20.772,74.656,-61.521,96.744
68.0,2.3,30.6,-2.26,-2.899,27.166,-19.181,74.639,-62.069,97.081
69.0,2.2,31.0,-1.523,-3.157,25.778,-19.096,74.643,-62.561,97.399
70.0,2.1,30.9,-1.477,-3.544,25.838,-17.587,74.593,-62.952,97.612
71.0,2.0,30.9,-1.431,-3.931,25.899,-16.079,74.542,-63.344,97.826
72.0,1.9,30.5,-1.689,-4.23,25.745,-14.079,74.403,-63.729,97.97
73.0,1.8,29.8,-2.442,-4.449,25.181,-11.329,74.151,-64.121,98.033
74.0,1.7,28.9,-3.995,-5.537,23.018,-8.19,74.213,-64.773,98.508
75.0,1.5,27.9,-5.548,-6.625,20.857,-5.053,74.275,-65.424,98.984
76.0,1.4,27.0,-7.1,-7.711,18.697,-1.918,74.337,-66.075,99.462
77.0,1.3,26.1,-8.65,-8.796,16.539,1.214,74.4,-66.725,99.942
78.0,1.2,25.1,-10.199,-9.881,14.383,4.343,74.462,-67.374,100.423
79.0,1.1,23.1,-11.896,-11.903,11.765,7.576,74.56,-67.957,100.888
80.0,0.9,20.1,-13.601,-14.554,8.935,10.595,74.746,-68.382,101.313
81.0,0.8,16.3,-14.862,-16.946,6.657,12.33,75.193,-68.334,101.617
82.0,0.7,12.5,-16.216,-18.369,5.305,14.154,75.676,-68.456,102.061
83.0,0.6,8.9,-17.595,-19.532,4.201,16.001,76.168,-68.625,102.544
84.0,0.4,5.2,-18.974,-20.695,3.096,17.848,76.66,-68.793,103.028
85.0,0.3,2.5,-22.848,-22.096,2.365,15.049,76.607,-70.337,104.039
86.0,0.2,1.4,-26.084,-23.887,1.5,12.63,76.363,-71.856,104.891
87.0,0.0,2.0,-28.644,-26.045,0.486,10.753,75.962,-73.302,105.584
91.0,0.0,3.8,-29.789,-29.792,-2.468,-3.193,80.314,-75.744,110.51
0.0,2.4,0.0,-11.0,-11.0,0.0,0.0,83.897,-16.308,85.468
1.0,2.3,1.8,-5.724,-7.592,-5.124,3.942,81.577,-12.251,82.492
2.0,2.3,2.8,-4.52,-5.847,-0.296,5.961,84.133,-10.99,84.847
3.0,2.2,4.5,3.274,0.973,-2.21,10.568,83.94,-14.15,85.125
4.0,2.2,7.9,7.96,3.711,-3.404,10.198,83.969,-15.774,85.438
5.0,2.2,12.0,10.377,3.891,-3.414,7.115,84.452,-16.157,85.985
6.0,2.2,17.0,11.739,3.539,-2.505,3.819,84.96,-16.564,86.56
7.0,2.2,23.5,11.157,2.208,0.088,0.137,85.509,-17.013,87.186
8.0,2.2,29.9,10.596,0.925,2.724,-3.523,86.025,-17.489,87.786
9.0,2.2,33.7,11.28,2.641,8.062,-5.879,84.438,-19.611,86.685
10.0,2.2,36.5,10.589,2.327,12.492,-6.14,84.487,-19.879,86.795
11.0,2.2,36.9,10.63,2.681,15.045,-7.817,84.454,-20.662,86.947
12.0,2.2,36.4,11.128,3.52,16.8,-10.334,84.243,-21.842,87.031
13.0,2.3,35.9,11.626,4.358,18.554,-12.847,84.033,-23.022,87.131
14.0,2.3,35.4,11.997,5.315,20.202,-13.93,83.84,-24.204,87.265
15.0,2.3,35.0,11.791,6.801,21.375,-8.59,83.728,-25.397,87.498
16.0,2.4,34.9,11.519,6.645,22.819,-9.448,83.662,-25.874,87.574
17.0,2.4,35.1,10.804,6.887,23.997,-9.28,83.508,-27.018,87.772
18.0,2.5,35.3,10.179,7.01,25.556,-8.885,83.414,-28.046,88.005
19.0,2.5,35.4,9.655,7.025,27.35,-8.482,83.363,-28.935,88.246
20.0,2.6,35.5,9.234,7.201,29.054,-8.185,83.289,-29.851,88.481
21.0,2.6,35.2,9.07,7.749,30.426,-8.155,83.15,-30.833,88.686
22.0,2.7,35.6,8.669,7.416,30.421,-7.938,83.026,-31.683,88.87
23.0,2.7,35.6,8.634,7.459,30.537,-8.126,82.877,-32.563,89.05
24.0,2.8,35.6,8.658,7.564,30.673,-8.379,82.724,-33.448,89.236
25.0,2.8,35.4,8.775,7.58,30.842,-9.223,82.587,-34.315,89.439
26.0,2.9,35.1,8.984,7.481,30.983,-10.845,82.465,-35.148,89.648
27.0,2.9,35.2,9.081,7.383,30.845,-12.467,82.321,-35.927,89.826
28.0,2.9,34.9,9.417,7.135,30.512,-13.558,82.155,-36.737,90.002
29.0,3.0,34.7,9.667,6.874,30.105,-15.064,82.09,-37.564,90.284
30.0,3.0,34.9,9.94,6.465,29.334,-16.444,81.974,-38.368,90.519
31.0,3.0,35.0,10.258,5.993,28.266,-17.691,81.813,-39.124,90.699
32.0,3.0,34.1,10.558,5.655,27.229,-19.174,81.716,-39.835,90.921
33.0,3.1,34.0,10.622,4.892,26.433,-20.782,81.639,-40.619,91.199
34.0,3.1,33.6,10.757,4.487,25.342,-22.166,81.482,-41.433,91.428
35.0,3.1,33.4,10.702,4.205,24.114,-23.471,81.493,-42.307,91.838
36.0,3.1,33.5,10.548,3.987,22.844,-24.161,81.557,-43.174,92.296
37.0,3.1,33.8,10.55,3.862,21.635,-23.383,81.362,-43.908,92.471
38.0,3.1,34.0,9.898,4.014,21.722,-22.671,81.001,-44.253,92.317
39.0,3.1,34.1,9.26,4.137,21.477,-22.945,80.934,-45.012,92.628
40.0,3.1,34.1,8.626,4.252,21.13,-23.523,80.958,-45.9,93.087
41.0,3.1,34.2,8.032,4.398,20.913,-23.998,80.978,-46.74,93.525
42.0,3.1,34.3,7.578,4.653,21.154,-24.108,80.988,-47.413,93.866
43.0,3.1,34.5,7.363,4.918,20.473,-23.025,80.684,-47.89,93.849
44.0,3.1,34.9,6.858,5.123,20.868,-23.394,80.565,-48.38,93.998
45.0,3.1,35.3,6.3,5.228,21.84,-23.884,80.521,-48.933,94.244
46.0,3.1,35.7,5.94,5.217,22.686,-23.18,80.412,-49.572,94.486
47.0,3.0,36.1,5.382,5.336,23.018,-24.327,80.408,-50.167,94.8
48.0,3.0,36.3,4.739,5.478,23.908,-24.76,80.331,-50.761,95.046
49.0,3.0,36.3,4.115,5.682,24.689,-24.493,80.342,-51.422,95.406
50.0,2.9,36.1,3.546,5.976,25.106,-23.619,80.458,-52.146,95.895
51.0,2.9,36.4,2.974,6.449,25.524,-22.612,80.31,-52.699,96.071
52.0,2.9,36.1,2.622,6.828,26.041,-22.719,80.099,-53.054,96.093
53.0,2.8,35.5,2.319,7.098,26.587,-22.548,80.024,-53.595,96.328
54.0,2.8,34.6,2.086,7.21,26.993,-22.028,80.086,-54.351,96.799
55.0,2.8,33.7,2.273,6.985,26.553,-23.147,79.948,-54.77,96.923
56.0,2.7,33.1,2.337,6.691,26.848,-24.099,79.928,-55.373,97.247
57.0,2.7,32.7,2.531,6.107,26.677,-24.435,79.963,-56.027,97.646
58.0,2.6,32.6,2.908,5.218,25.81,-24.279,79.988,-56.659,98.032
59.0,2.6,33.0,3.306,4.362,25.126,-25.21,79.762,-57.101,98.104
60.0,2.5,32.7,3.69,3.514,24.466,-25.738,79.807,-57.681,98.481
61.0,2.4,32.5,3.975,2.637,23.819,-26.173,79.82,-58.309,98.86
62.0,2.4,32.8,4.107,1.743,23.187,-26.537,79.689,-58.926,99.118
63.0,2.3,33.3,4.228,1.103,22.609,-26.119,79.715,-59.319,99.373
64.0,2.3,33.4,4.211,0.801,22.424,-25.696,79.653,-59.661,99.526
65.0,2.2,33.4,4.133,0.65,22.414,-25.27,79.55,-59.979,99.635
66.0,2.2,33.3,4.055,0.499,22.403,-24.845,79.448,-60.297,99.745
67.0,2.1,33.1,4.101,0.346,22.182,-24.415,79.67,-61.246,100.499
68.0,2.0,33.1,4.068,0.438,21.968,-24.251,79.761,-61.954,101.005
69.0,2.0,33.2,3.967,0.721,21.772,-24.293,79.731,-62.438,101.279
70.0,1.9,33.3,3.865,1.004,21.575,-24.336,79.701,-62.923,101.554
71.0,1.9,33.6,3.691,1.356,21.682,-24.395,79.661,-63.324,101.77
72.0,1.8,33.9,3.573,1.606,21.88,-23.957,79.581,-63.679,101.929
73.0,1.7,34.1,3.596,1.636,22.07,-22.634,79.436,-64.002,102.019
74.0,1.7,34.3,3.185,1.775,22.083,-23.144,79.396,-64.345,102.201
75.0,1.6,34.2,2.758,1.57,22.088,-23.176,79.291,-64.831,102.429
76.0,1.5,34.0,2.181,1.076,21.871,-22.742,79.143,-65.372,102.667
77.0,1.5,34.6,0.476,0.571,20.0,-22.299,79.109,-65.448,102.68
78.0,1.4,34.6,-1.176,-0.476,18.189,-21.183,79.339,-65.951,103.179
79.0,1.3,34.3,-2.807,-1.728,16.4,-19.813,79.671,-66.615,103.862
80.0,1.2,34.1,-4.438,-2.979,14.613,-18.443,80.002,-67.279,104.546
81.0,1.2,33.8,-6.067,-4.23,12.827,-17.075,80.333,-67.943,105.232
82.0,1.1,33.6,-7.696,-5.48,11.041,-15.707,80.665,-68.607,105.918
83.0,1.0,33.3,-9.324,-6.73,9.255,-14.339,80.996,-69.27,106.605
84.0,0.9,31.9,-10.689,-7.959,5.785,-12.994,81.464,-70.069,107.485
85.0,0.8,29.8,-11.723,-9.253,1.998,-11.577,81.498,-69.997,107.45
86.0,0.7,26.8,-12.305,-10.695,-1.877,-10.078,81.057,-68.826,106.336
87.0,0.6,24.8,-12.777,-12.585,-5.025,-8.847,82.498,-69.777,108.056
88.0,0.5,22.8,-13.249,-14.476,-8.174,-7.616,83.939,-70.729,109.785
89.0,0.4,20.9,-13.722,-16.367,-11.325,-6.385,85.382,-71.68,111.523
90.0,0.3,15.6,-15.118,-18.551,-11.747,-4.963,85.592,-70.681,111.02
91.0,0.2,11.6,-17.063,-20.968,-11.133,-3.972,85.864,-71.088,111.478
92.0,0.1,10.4,-19.442,-23.6,-9.986,-3.594,86.581,-73.886,113.83
93.0,0.0,9.9,-21.843,-24.913,-8.829,-5.448,86.231,-73.311,113.187
93.5,0.0,9.7,-23.045,-25.496,-8.25,-6.5,85.996,-72.834,112.698
0.0,2.4,0.0,-11.0,-11.0,0.0,0.0,83.897,-16.308,85.468
1.0,2.3,1.8,-5.724,-7.592,-5.124,3.942,81.577,-12.251,82.492
2.0,2.3,2.8,-4.52,-5.847,-0.296,5.961,84.133,-10.99,84.847
3.0,2.2,4.5,3.274,0.973,-2.21,10.568,83.94,-14.15,85.125
4.0,2.2,7.9,7.96,3.711,-3.404,10.198,83.969,-15.774,85.438
5.0,2.2,12.0,10.377,3.891,-3.414,7.115,84.452,-16.157,85.985
6.0,2.2,17.0,11.739,3.539,-2.505,3.819,84.96,-16.564,86.56
7.0,2.2,23.5,11.157,2.208,0.088,0.137,85.509,-17.013,87.186
8.0,2.2,29.9,10.596,0.925,2.724,-3.523,86.025,-17.489,87.786
9.0,2.2,33.7,11.28,2.641,8.062,-5.879,84.438,-19.611,86.685
10.0,2.2,36.5,10.589,2.327,12.492,-6.14,84.487,-19.879,86.795
11.0,2.2,36.9,10.63,2.681,15.045,-7.817,84.454,-20.662,86.947
12.0,2.2,36.4,11.128,3.52,16.8,-10.334,84.243,-21.842,87.031
13.0,2.3,35.9,11.626,4.358,18.554,-12.847,84.033,-23.022,87.131
14.0,2.3,35.4,11.997,5.315,20.202,-13.93,83.84,-24.204,87.265
15.0,2.3,35.0,11.791,6.801,21.375,-8.59,83.728,-25.397,87.498
16.0,2.4,34.9,11.519,6.645,22.819,-9.448,83.662,-25.874,87.574
17.0,2.4,35.1,10.804,6.887,23.997,-9.28,83.508,-27.018,87.772
18.0,2.5,35.3,10.179,7.01,25.556,-8.885,83.414,-28.046,88.005
19.0,2.5,35.4,9.655,7.025,27.35,-8.482,83.363,-28.935,88.246
20.0,2.6,35.5,9.234,7.201,29.054,-8.185,83.289,-29.851,88.481
21.0,2.6,35.2,9.07,7.749,30.426,-8.155,83.15,-30.833,88.686
22.0,2.7,35.6,8.669,7.416,30.421,-7.938,83.026,-31.683,88.87
23.0,2.7,35.6,8.634,7.459,30.537,-8.126,82.877,-32.563,89.05
24.0,2.8,35.6,8.658,7.564,30.673,-8.379,82.724,-33.448,89.236
25.0,2.8,35.4,8.775,7.58,30.842,-9.223,82.587,-34.315,89.439
26.0,2.9,35.1,8.984,7.481,30.983,-10.845,82.465,-35.148,89.648
27.0,2.9,35.2,9.081,7.383,30.845,-12.467,82.321,-35.927,89.826
28.0,2.9,34.9,9.417,7.135,30.512,-13.558,82.155,-36.737,90.002
29.0,3.0,34.7,9.667,6.874,30.105,-15.064,82.09,-37.564,90.284
30.0,3.0,34.9,9.94,6.465,29.334,-16.444,81.974,-38.368,90.519
31.0,3.0,35.0,10.258,5.993,28.266,-17.691,81.813,-39.124,90.699
32.0,3.0,34.1,10.558,5.655,27.229,-19.174,81.716,-39.835,90.921
33.0,3.1,34.0,10.622,4.892,26.433,-20.782,81.639,-40.619,91.199
34.0,3.1,33.6,10.757,4.487,25.342,-22.166,81.482,-41.433,91.428
35.0,3.1,33.4,10.702,4.205,24.114,-23.471,81.493,-42.307,91.838
36.0,3.1,33.5,10.548,3.987,22.844,-24.161,81.557,-43.174,92.296
37.0,3.1,33.8,10.55,3.862,21.635,-23.383,81.362,-43.908,92.471
38.0,3.1,34.0,9.898,4.014,21.722,-22.671,81.001,-44.253,92.317
39.0,3.1,34.1,9.26,4.137,21.477,-22.945,80.934,-45.012,92.628
40.0,3.1,34.1,8.626,4.252,21.13,-23.523,80.958,-45.9,93.087
41.0,3.1,34.2,8.032,4.398,20.913,-23.998,80.978,-46.74,93.525
42.0,3.1,34.3,7.578,4.653,21.154,-24.108,80.988,-47.413,93.866
43.0,3.1,34.5,7.363,4.918,20.473,-23.025,80.684,-47.89,93.849
44.0,3.1,34.9,6.858,5.123,20.868,-23.394,80.565,-48.38,93.998
45.0,3.1,35.3,6.3,5.228,21.84,-23.884,80.521,-48.933,94.244
46.0,3.1,35.7,5.94,5.217,22.686,-23.18,80.412,-49.572,94.486
47.0,3.0,36.1,5.382,5.336,23.018,-24.327,80.408,-50.167,94.8
48.0,3.0,36.3,4.739,5.478,23.908,-24.76,80.331,-50.761,95.046
49.0,3.0,36.3,4.115,5.682,24.689,-24.493,80.342,-51.422,95.406
50.0,2.9,36.1,3.546,5.976,25.106,-23.619,80.458,-52.146,95.895
51.0,2.9,36.4,2.974,6.449,25.524,-22.612,80.31,-52.699,96.071
52.0,2.9,36.1,2.622,6.828,26.041,-22.719,80.099,-53.054,96.093
53.0,2.8,35.5,2.319,7.098,26.587,-22.548,80.024,-53.595,96.328
54.0,2.8,34.6,2.086,7.21,26.993,-22.028,80.086,-54.351,96.799
55.0,2.8,33.7,2.273,6.985,26.553,-23.147,79.948,-54.77,96.923
56.0,2.7,33.1,2.337,6.691,26.848,-24.099,79.928,-55.373,97.247
57.0,2.7,32.7,2.531,6.107,26.677,-24.435,79.963,-56.027,97.646
58.0,2.6,32.6,2.908,5.218,25.81,-24.279,79.988,-56.659,98.032
59.0,2.6,33.0,3.306,4.362,25.126,-25.21,79.762,-57.101,98.104
60.0,2.5,32.7,3.69,3.514,24.466,-25.738,79.807,-57.681,98.481
61.0,2.4,32.5,3.975,2.637,23.819,-26.173,79.82,-58.309,98.86
62.0,2.4,32.8,4.107,1.743,23.187,-26.537,79.689,-58.926,99.118
63.0,2.3,33.3,4.228,1.103,22.609,-26.119,79.715,-59.319,99.373
64.0,2.3,33.4,4.211,0.801,22.424,-25.696,79.653,-59.661,99.526
65.0,2.2,33.4,4.133,0.65,22.414,-25.27,79.55,-59.979,99.635
66.0,2.2,33.3,4.055,0.499,22.403,-24.845,79.448,-60.297,99.745
67.0,2.1,33.1,4.101,0.346,22.182,-24.415,79.67,-61.246,100.499
68.0,2.0,33.1,4.068,0.438,21.968,-24.251,79.761,-61.954,101.005
69.0,2.0,33.2,3.967,0.721,21.772,-24.293,79.731,-62.438,101.279
70.0,1.9,33.3,3.865,1.004,21.575,-24.336,79.701,-62.923,101.554
71.0,1.9,33.6,3.691,1.356,21.682,-24.395,79.661,-63.324,101.77
72.0,1.8,33.9,3.573,1.606,21.88,-23.957,79.581,-63.679,101.929
